ID	symbol	SAM24462135_NXG20262625	SAM24462136_NXG20262628	SAM24462137_NXG20262623	SAM24462138_NXG20262621	SAM24462139_NXG20262630	SAM24462140_NXG20262624	SAM24462141_NXG20262622	SAM24462142_NXG20262620	SAM24462143_NXG20262629	SAM24462144_NXG20262626	SAM24462145_NXG20262619	SAM24462146_NXG20262627
ENSMUSG00000111212	CAAA01194877.1	-0.37816172191608	1.26621838993022	0.938848897342625	0.36509477820718	0.100764780056687	1.49942168169058	0.920156155220925	-0.841603278900255	1.60411355677033	0.253025304610174	-0.101180910984461	-0.637267186630454
ENSMUSG00000111241	AC061963.4	-2.14272765717349	-0.956229864566742	-0.740359635352409	-1.22252487673771	-1.99458367653003	-0.599378116560203	-1.26885513413013	-2.9688292408285	-0.244883484958958	-0.924891488128352	-2.13101266348519	0.067266008888014
ENSMUSG00000111242	AC168222.2	0.771689476853914	1.32320895829043	1.46704261262062	0.667908647472883	1.39670997176719	0.937167392297497	1.68055091319062	1.15793919917565	1.15603929538891	0.857865253989593	1.00359420409712	1.54820359972485
ENSMUSG00000111246	CT025678.1	-1.85824393639572	-0.0716745123804483	-0.26184592146048	-0.843092915398556	-0.427049820110689	0.207049057281997	-0.0763264825319246	-0.511579441525707	-0.328905295129707	-0.700439802675988	-1.01020012328486	-0.812663663997407
ENSMUSG00000111251	AC157652.2	-0.576268572572566	-0.495658285560705	-0.858556436381463	-1.08465872547031	-1.99458367653003	-0.442060724180571	-0.788023757925805	-0.841603278900255	-1.44831933850498	-1.05173434306927	-1.60443266619411	-0.211348597094897
ENSMUSG00000111264	AC151971.5	-0.204002924466103	-1.25675543232091	-0.98730799533739	-0.735958669874954	-0.205910395872764	-0.300223651137321	-1.1328122121378	-1.11277911330265	-1.11423747365749	-0.808305070954644	-1.46439503613103	-1.37583397972611
ENSMUSG00000111272	CT573422.1	0.392189329789173	0.133445018721191	0.623220823873907	0.36509477820718	0.154987326093552	-0.0525738673575964	0.206211266870214	-0.511579441525707	-0.513227594363464	-0.335128602145862	0.303309503155446	0.165209920817244
ENSMUSG00000111291	AC124577.3	0.445455540022165	0.661293351234775	0.749807199654638	-0.636233187161786	-0.205910395872764	0.544486205864183	0.442374969956247	0.116280518375507	-0.0187103470880035	0.253025304610174	0.0926938693977059	-0.0378147266505354
ENSMUSG00000111293	AC125206.2	-2.14272765717349	-1.63681285765241	-0.434698970010142	-0.455348369092287	-1.00763538109804	-0.684975503815643	-0.509947906406979	-0.0884913759609884	-0.244883484958958	-1.9393892305346	-0.915936140575719	-0.637267186630454
ENSMUSG00000111301	AC151971.7	-0.576268572572566	-1.63681285765241	-0.631117433187597	-1.37497130540992	-1.41830917952566	-1.0894874181707	-1.1328122121378	-0.511579441525707	-1.27162960617233	-1.51708464902704	-1.9333525925581	-1.37583397972611
ENSMUSG00000111324	AC131777.2	0.0232129557102583	-0.956229864566742	-0.345685245939811	-1.08465872547031	-0.0753200324723005	0.506377308837792	-0.140137484570884	-0.723006935772064	-0.328905295129707	-0.808305070954644	-0.451790845324014	-0.339838919648434
ENSMUSG00000111329	AC122273.1	0.219465074104898	-0.400307106389415	-0.182612323168805	-0.843092915398556	0.755650611279023	1.17438292684473	0.485299441827515	0.350698671202342	0.550458029831238	0.141483841433496	-0.000989265697736869	0.343156606917381
ENSMUSG00000111336	AC160338.2	-0.124221471908071	-0.0716745123804483	-0.26184592146048	0.158439677920261	-1.13197485337528	-0.873100210398963	-1.1328122121378	-0.841603278900255	-0.244883484958958	-0.418154685216349	-1.01020012328486	-1.12365451988854
ENSMUSG00000111341	AC165080.3	0.929571467130493	2.11891188035161	1.2269844650643	0.884870174683857	1.15205602777738	0.817768124491541	0.645262922903755	0.504477016236399	0.0494332360767394	-0.506252203295845	0.379639614751153	0.165209920817244
ENSMUSG00000111345	AC142113.2	-0.576268572572566	0.368204955203662	0.902970444956413	0.101794877070353	-0.427049820110689	0.253803776876549	0.15395777588874	0.403800360318276	-0.0902328499928792	-1.34474539868265	-0.325214567737874	-0.0378147266505354
ENSMUSG00000111348	AC133947.2	-0.37816172191608	-1.63681285765241	-0.98730799533739	-1.37497130540992	-0.205910395872764	-0.442060724180571	-0.350482492204842	-0.511579441525707	-0.244883484958958	-1.19081381075854	-0.451790845324014	-1.37583397972611
ENSMUSG00000111356	AC158620.2	-2.14272765717349	-1.0986815039395	-1.28543840109857	-0.843092915398556	-1.41830917952566	-0.873100210398963	-0.894054083702183	-0.723006935772064	-1.27162960617233	-1.05173434306927	-1.33675579369289	-0.812663663997407
ENSMUSG00000111375	Btbd8	3.25634590854576	2.84854631133436	3.29681651768194	2.55727258609814	3.50854650268188	3.17997353562326	2.79490825902673	2.77002052696673	3.5925918362315	3.21792866627346	3.76593417540883	3.29368261455992
ENSMUSG00000111380	AC125321.1	2.9503295041938	2.98725304828364	2.91978206459178	3.02156283809305	3.37214110063301	3.41411248142985	3.31854887106947	3.11865524835089	3.42955574379837	3.14026263000393	2.79343667413841	3.16936738530324
ENSMUSG00000111394	AC160637.1	7.28684832885589	7.402595480059	7.38655328243377	6.94886332946212	6.22720831795898	6.18185194303085	5.8699283995127	6.00757680437678	5.94871068502729	5.65790106450923	5.80674104628747	5.66783775700983
